Datetime,Close,High,Low,Open,Volume
2025-06-18 02:29:00+00:00,59300,59400,59300,59300,14790
2025-06-18 02:30:00+00:00,59300,59400,59300,59350,7389
2025-06-18 02:31:00+00:00,59350,59400,59300,59300,7734
2025-06-18 02:32:00+00:00,59300,59400,59300,59350,15596
2025-06-18 02:33:00+00:00,59300,59350,59300,59300,31163
2025-06-18 02:34:00+00:00,59350,59350,59300,59300,18728
2025-06-18 02:35:00+00:00,59300,59400,59300,59350,27239
2025-06-18 02:36:00+00:00,59400,59400,59300,59300,43116
2025-06-18 02:37:00+00:00,59350,59400,59300,59400,7008
2025-06-18 02:38:00+00:00,59300,59400,59300,59400,5799
2025-06-18 02:39:00+00:00,59300,59400,59300,59300,8393
2025-06-18 02:40:00+00:00,59400,59400,59300,59300,4716
2025-06-18 02:41:00+00:00,59500,59500,59300,59400,216963
2025-06-18 02:42:00+00:00,59450,59500,59400,59500,17758
2025-06-18 02:43:00+00:00,59500,59500,59450,59500,58031
2025-06-18 02:44:00+00:00,59500,59600,59450,59450,273454
2025-06-18 02:45:00+00:00,59500,59600,59500,59500,56503
2025-06-18 02:46:00+00:00,59600,59600,59500,59550,19194
2025-06-18 02:47:00+00:00,59500,59600,59500,59500,33302
2025-06-18 02:48:00+00:00,59500,59550,59400,59550,153965
2025-06-18 02:49:00+00:00,59400,59500,59300,59500,86979
2025-06-18 02:50:00+00:00,59300,59400,59300,59400,5995
2025-06-18 02:51:00+00:00,59400,59400,59300,59400,6944
2025-06-18 02:52:00+00:00,59400,59400,59300,59400,4849
2025-06-18 02:53:00+00:00,59350,59400,59300,59400,6419
2025-06-18 02:54:00+00:00,59350,59350,59300,59350,4971
2025-06-18 02:55:00+00:00,59300,59350,59300,59350,8747
2025-06-18 02:56:00+00:00,59300,59350,59300,59300,10371
2025-06-18 02:57:00+00:00,59300,59400,59300,59350,67421
2025-06-18 02:58:00+00:00,59250,59350,59250,59300,48142
2025-06-18 02:59:00+00:00,59200,59300,59200,59250,3948
2025-06-18 03:00:00+00:00,59300,59300,59200,59200,4868
2025-06-18 03:01:00+00:00,59200,59300,59200,59300,4220
2025-06-18 03:02:00+00:00,59250,59300,59200,59200,9526
2025-06-18 03:03:00+00:00,59200,59250,59200,59200,6940
2025-06-18 03:04:00+00:00,59200,59300,59200,59200,13664
2025-06-18 03:05:00+00:00,59300,59300,59200,59200,14704
2025-06-18 03:06:00+00:00,59250,59300,59200,59300,7021
2025-06-18 03:07:00+00:00,59300,59300,59250,59250,11470
2025-06-18 03:08:00+00:00,59300,59300,59200,59250,7552
2025-06-18 03:09:00+00:00,59250,59300,59250,59300,11659
2025-06-18 03:10:00+00:00,59250,59300,59200,59250,11799
2025-06-18 03:11:00+00:00,59250,59300,59200,59300,10921
2025-06-18 03:12:00+00:00,59300,59300,59200,59250,9843
2025-06-18 03:13:00+00:00,59200,59300,59200,59300,10913
2025-06-18 03:14:00+00:00,59250,59300,59200,59300,10858
2025-06-18 03:15:00+00:00,59300,59300,59200,59200,19987
2025-06-18 03:16:00+00:00,59300,59300,59200,59250,15145
2025-06-18 03:17:00+00:00,59300,59300,59250,59250,10822
2025-06-18 03:18:00+00:00,59250,59300,59250,59300,11432
2025-06-18 03:19:00+00:00,59300,59300,59250,59250,15219
2025-06-18 03:20:00+00:00,59300,59300,59250,59250,12860
2025-06-18 03:21:00+00:00,59300,59300,59250,59250,12758
2025-06-18 03:22:00+00:00,59300,59300,59200,59250,11143
2025-06-18 03:23:00+00:00,59300,59300,59200,59300,11886
2025-06-18 03:24:00+00:00,59300,59300,59200,59250,25300
2025-06-18 03:25:00+00:00,59300,59300,59200,59300,9725
2025-06-18 03:26:00+00:00,59300,59300,59250,59300,12676
2025-06-18 03:27:00+00:00,59300,59300,59200,59250,20258
2025-06-18 03:28:00+00:00,59300,59300,59250,59250,14395
2025-06-18 03:29:00+00:00,59300,59300,59250,59300,11860
2025-06-18 03:30:00+00:00,59300,59300,59250,59250,18242
2025-06-18 03:31:00+00:00,59300,59300,59250,59300,18858
2025-06-18 03:32:00+00:00,59300,59300,59250,59250,13086
2025-06-18 03:33:00+00:00,59250,59300,59250,59300,11649
2025-06-18 03:34:00+00:00,59250,59300,59250,59300,13798
2025-06-18 03:35:00+00:00,59250,59300,59250,59250,13718
2025-06-18 03:36:00+00:00,59300,59300,59200,59250,10451
2025-06-18 03:37:00+00:00,59250,59300,59200,59300,16984
2025-06-18 03:38:00+00:00,59300,59300,59250,59300,10581
2025-06-18 03:39:00+00:00,59250,59300,59250,59300,11252
2025-06-18 03:40:00+00:00,59300,59300,59200,59250,16216
2025-06-18 03:41:00+00:00,59300,59300,59200,59300,15350
2025-06-18 03:42:00+00:00,59300,59300,59250,59300,16844
2025-06-18 03:43:00+00:00,59300,59300,59250,59300,12680
2025-06-18 03:44:00+00:00,59300,59300,59250,59300,12692
2025-06-18 03:45:00+00:00,59300,59300,59250,59250,11130
2025-06-18 03:46:00+00:00,59250,59300,59250,59250,11234
2025-06-18 03:47:00+00:00,59300,59300,59250,59300,13838
2025-06-18 03:48:00+00:00,59300,59300,59250,59300,11241
2025-06-18 03:49:00+00:00,59250,59300,59250,59250,9657
2025-06-18 03:50:00+00:00,59250,59300,59250,59300,17031
2025-06-18 03:51:00+00:00,59300,59300,59250,59250,11614
2025-06-18 03:52:00+00:00,59200,59300,59200,59300,11418
2025-06-18 03:53:00+00:00,59300,59300,59200,59250,21848
2025-06-18 03:54:00+00:00,59300,59300,59200,59300,10925
2025-06-18 03:55:00+00:00,59300,59300,59250,59250,14514
2025-06-18 03:56:00+00:00,59250,59300,59200,59300,77545
2025-06-18 03:57:00+00:00,59150,59250,59100,59200,178330
2025-06-18 03:58:00+00:00,59150,59300,59100,59150,103514
2025-06-18 03:59:00+00:00,59150,59200,59100,59150,7849
2025-06-18 04:00:00+00:00,59150,59200,59150,59150,5720
2025-06-18 04:01:00+00:00,59200,59200,59100,59150,5762
2025-06-18 04:02:00+00:00,59200,59200,59150,59150,8409
2025-06-18 04:03:00+00:00,59150,59200,59100,59200,8891
2025-06-18 04:04:00+00:00,59150,59200,59100,59150,10714
2025-06-18 04:05:00+00:00,59200,59200,59150,59150,6689
2025-06-18 04:06:00+00:00,59200,59300,59150,59150,106928
2025-06-18 04:07:00+00:00,59300,59300,59200,59250,19762
2025-06-18 04:08:00+00:00,59200,59300,59200,59300,19822
2025-06-18 04:09:00+00:00,59250,59300,59200,59200,9295
2025-06-18 04:10:00+00:00,59250,59300,59200,59200,16418
2025-06-18 04:11:00+00:00,59300,59300,59200,59200,8289
2025-06-18 04:12:00+00:00,59300,59300,59200,59300,16965
2025-06-18 04:13:00+00:00,59300,59300,59200,59250,11808
2025-06-18 04:14:00+00:00,59300,59300,59250,59250,11929
2025-06-18 04:15:00+00:00,59250,59300,59250,59250,12415
2025-06-18 04:16:00+00:00,59250,59300,59200,59250,10877
2025-06-18 04:17:00+00:00,59250,59300,59200,59250,11347
2025-06-18 04:18:00+00:00,59250,59300,59250,59250,13873
2025-06-18 04:19:00+00:00,59300,59300,59250,59250,12422
2025-06-18 04:20:00+00:00,59300,59300,59250,59300,13399
2025-06-18 04:21:00+00:00,59300,59300,59250,59250,15791
2025-06-18 04:22:00+00:00,59300,59300,59250,59300,9437
2025-06-18 04:23:00+00:00,59250,59300,59200,59300,66794
2025-06-18 04:24:00+00:00,59100,59250,59000,59200,210008
2025-06-18 04:25:00+00:00,59100,59200,59000,59100,90990
2025-06-18 04:26:00+00:00,59100,59100,59000,59000,9021
2025-06-18 04:27:00+00:00,59100,59100,59000,59000,7633
2025-06-18 04:28:00+00:00,59150,59200,59050,59050,39578
2025-06-18 04:29:00+00:00,59100,59150,59000,59150,22570
2025-06-18 04:30:00+00:00,59100,59100,59000,59050,9613
2025-06-18 04:31:00+00:00,59100,59100,59000,59100,10122
2025-06-18 04:32:00+00:00,59100,59100,59000,59050,7087
2025-06-18 04:33:00+00:00,59100,59100,59000,59100,9888
2025-06-18 04:34:00+00:00,59100,59100,59050,59100,11089
2025-06-18 04:35:00+00:00,59050,59100,59000,59100,9730
2025-06-18 04:36:00+00:00,59050,59100,59050,59050,15896
2025-06-18 04:37:00+00:00,59200,59200,59050,59100,64334
2025-06-18 04:38:00+00:00,59200,59200,59150,59150,19368
2025-06-18 04:39:00+00:00,59250,59300,59150,59200,43801
2025-06-18 04:40:00+00:00,59250,59250,59200,59200,19507
2025-06-18 04:41:00+00:00,59200,59250,59200,59200,34598
2025-06-18 04:42:00+00:00,59250,59250,59200,59200,12399
2025-06-18 04:43:00+00:00,59250,59250,59200,59250,22658
2025-06-18 04:44:00+00:00,59300,59300,59200,59200,21010
2025-06-18 04:45:00+00:00,59250,59300,59250,59300,16164
2025-06-18 04:46:00+00:00,59300,59300,59250,59250,21901
2025-06-18 04:47:00+00:00,59300,59400,59200,59250,150456
2025-06-18 04:48:00+00:00,59300,59300,59200,59200,14309
2025-06-18 04:49:00+00:00,59300,59300,59200,59300,14467
2025-06-18 04:50:00+00:00,59400,59400,59250,59300,40504
2025-06-18 04:51:00+00:00,59300,59400,59300,59400,18450
2025-06-18 04:52:00+00:00,59350,59400,59300,59350,8351
2025-06-18 04:53:00+00:00,59400,59400,59300,59300,12271
2025-06-18 04:54:00+00:00,59300,59400,59300,59300,10644
2025-06-18 04:55:00+00:00,59300,59400,59300,59400,10022
2025-06-18 04:56:00+00:00,59300,59400,59300,59300,2175
2025-06-18 04:57:00+00:00,59300,59400,59300,59300,18645
2025-06-18 04:58:00+00:00,59400,59400,59300,59400,17944
2025-06-18 04:59:00+00:00,59400,59400,59300,59400,9336
2025-06-18 05:00:00+00:00,59400,59500,59300,59400,91979
2025-06-18 05:01:00+00:00,59400,59500,59400,59400,24262
2025-06-18 05:02:00+00:00,59400,59500,59400,59400,19704
2025-06-18 05:03:00+00:00,59500,59500,59400,59400,15834
2025-06-18 05:04:00+00:00,59500,59500,59400,59400,13019
2025-06-18 05:05:00+00:00,59400,59500,59400,59400,17949
2025-06-18 05:06:00+00:00,59500,59500,59400,59400,63359
2025-06-18 05:07:00+00:00,59400,59500,59400,59500,15734
2025-06-18 05:08:00+00:00,59500,59500,59400,59500,13194
2025-06-18 05:09:00+00:00,59400,59500,59400,59500,13288
2025-06-18 05:10:00+00:00,59500,59500,59400,59450,9776
2025-06-18 05:11:00+00:00,59500,59500,59400,59400,19123
2025-06-18 05:12:00+00:00,59450,59500,59450,59500,23649
2025-06-18 05:13:00+00:00,59600,59600,59400,59500,196136
2025-06-18 05:14:00+00:00,59500,59600,59500,59500,24035
2025-06-18 05:15:00+00:00,59550,59600,59500,59600,44936
2025-06-18 05:16:00+00:00,59600,59600,59500,59600,17650
2025-06-18 05:17:00+00:00,59600,59600,59500,59500,16671
2025-06-18 05:18:00+00:00,59600,59600,59500,59600,19162
2025-06-18 05:19:00+00:00,59500,59600,59400,59600,182314
2025-06-18 05:20:00+00:00,59500,59500,59400,59500,9660
2025-06-18 05:21:00+00:00,59500,59500,59400,59400,9615
2025-06-18 05:22:00+00:00,59500,59500,59400,59500,15113
2025-06-18 05:23:00+00:00,59500,59500,59400,59400,15099
2025-06-18 05:24:00+00:00,59400,59500,59400,59500,15150
2025-06-18 05:25:00+00:00,59450,59500,59400,59400,21825
2025-06-18 05:26:00+00:00,59400,59500,59400,59500,13417
2025-06-18 05:27:00+00:00,59500,59500,59400,59400,14803
2025-06-18 05:28:00+00:00,59500,59500,59400,59400,13907
2025-06-18 05:29:00+00:00,59400,59500,59400,59500,12749
2025-06-18 05:30:00+00:00,59500,59500,59400,59400,13533
2025-06-18 05:31:00+00:00,59500,59500,59400,59500,29485
2025-06-18 05:32:00+00:00,59500,59500,59400,59450,18284
2025-06-18 05:33:00+00:00,59600,59600,59450,59500,172189
2025-06-18 05:34:00+00:00,59400,59600,59400,59600,103131
2025-06-18 05:35:00+00:00,59400,59500,59400,59500,25890
2025-06-18 05:36:00+00:00,59400,59500,59400,59500,10475
2025-06-18 05:37:00+00:00,59500,59500,59400,59400,13513
2025-06-18 05:38:00+00:00,59450,59500,59400,59500,18146
2025-06-18 05:39:00+00:00,59450,59500,59450,59500,21932
2025-06-18 05:40:00+00:00,59500,59600,59450,59450,113986
2025-06-18 05:41:00+00:00,59500,59550,59400,59500,73675
2025-06-18 05:42:00+00:00,59500,59500,59400,59500,18306
2025-06-18 05:43:00+00:00,59500,59600,59450,59500,112821
2025-06-18 05:44:00+00:00,59500,59600,59400,59600,24753
2025-06-18 05:45:00+00:00,59500,59500,59400,59500,18776
2025-06-18 05:46:00+00:00,59600,59600,59450,59450,95931
2025-06-18 05:47:00+00:00,59500,59600,59400,59500,61223
2025-06-18 05:48:00+00:00,59550,59600,59500,59600,23572
2025-06-18 05:49:00+00:00,59450,59550,59400,59500,52785
2025-06-18 05:50:00+00:00,59500,59500,59400,59500,19199
2025-06-18 05:51:00+00:00,59500,59500,59400,59450,13596
2025-06-18 05:52:00+00:00,59450,59500,59400,59500,22080
2025-06-18 05:53:00+00:00,59500,59500,59400,59450,22834
2025-06-18 05:54:00+00:00,59500,59500,59400,59450,65375
2025-06-18 05:55:00+00:00,59500,59500,59450,59500,21793
2025-06-18 05:56:00+00:00,59450,59500,59400,59500,19880
2025-06-18 05:57:00+00:00,59500,59500,59400,59500,25623
2025-06-18 05:58:00+00:00,59500,59500,59400,59400,24373
2025-06-18 05:59:00+00:00,59500,59500,59400,59450,26524
